id,id_station,nbre_pdc,available
3781,FR*M13*P13928*001,2,True
3782,FR*M13*P13215*001,2,True
3783,FR*M13*P13014*003,2,True
3784,FR*M13*P13060*001,2,True
3785,FR*M13*P13113*001,2,True
3786,FR*M13*P13205*001,2,True
3787,FR*M13*P13042*002,2,True
3788,FR*M13*P13047*005,6,True
3789,FR*M13*P13210*004,2,True
3790,FR*M13*P13041*001,2,True
3791,FR*M13*P13028*001,2,True
3792,FR*M13*P13040*001,0,True
3793,FR*M13*P13014*001,2,True
3794,FR*M13*P13205*003,2,True
3795,FR*M13*P13209*003,0,True
3796,FR*M13*P13053*001,2,True
3797,FR*M13*P13215*006,2,True
3798,FR*M13*P13047*004,6,True
3799,FR*M13*P13077*001,2,True
3800,FR*M13*P13207*006,0,True
3801,FR*M13*P13047*008,2,True
3802,FR*M13*P13114*001,2,True
3803,FR*M13*P13210*003,0,True
3804,FR*M13*P13002*001,2,True
3805,FR*M13*P13002*001,2,True
3806,FR*M13*P13033*001,2,True
3807,FR*M13*P13203*005,2,True
3808,FR*M13*P13091*001,2,True
3809,FR*M13*P13070*001,2,True
3810,FR*M13*P13041*001,2,True
3811,FR*M13*P13205*002,2,True
3812,FR*M13*P13055*002,2,True
3813,FR*M13*P13209*004,2,True
3814,FR*M13*P13084*001,2,True
3815,FR*M13*P13093*002,0,True
3816,FR*M13*P13015*001,2,True
3817,FR*M13*P13005*003,2,True
3818,FR*M13*P13007*001,2,True
3819,FR*M13*P13078*001,2,True
3820,FRCPIE6493235,2,True
3821,FR*SSD*PAVENTIMAERODROME59910*2,2,True
3822,FR*SSD*PAVENTIM59300*1,4,True
3823,FR*SSD*PAVENTIM59300*1,4,True
3824,FR*SSD*PAVENTIM59830*2,4,True
3825,FR*SOD*P*GADP*2*_*_*_,2,True
3826,FR*SOD*P*GADP*5*_*_*_,2,True
3827,FR*SOD*P*GADP*2*_*_*_,2,True
3828,FR*SOD*P*GADP*6*_*_*_,2,True
3829,FR*SOD*P*GADP*5*_*_*_,2,True
3830,FR*SOD*P*GADP*5*_*_*_,2,True
3831,FR*SOD*P*GADP*2*_*_*_,2,True
3832,FR*SOD*P*GADP*3*_*_*_,2,True
3833,FR*SOD*P*GADP*2*_*_*_,2,True
3834,FR*SOD*P*GADP*5*_*_*_,2,True
3835,FR*SOD*P*GADP*5*_*_*_,2,True
3836,FR*SOD*P*GADP*5*_*_*_,2,True
3837,FR*SOD*P*GADP*2*_*_*_,2,True
3838,FR*SOD*P*GADP*1*_*_*_,2,True
3839,FR*SOD*P*GADP*5*_*_*_,2,True
3840,FR*SOD*P*GADP*3*_*_*_,2,True
3841,FR*SOD*P*GADP*2*_*_*_,2,True
3842,FR*SOD*P*GADP*1*_*_*_,2,True
3843,FR*SOD*P*GADP*5*_*_*_,2,True
3844,FR*SOD*P*GADP*2*_*_*_,2,True
3845,FR*SOD*P*GADP*2*_*_*_,2,True
3846,FR*SOD*P*GADP*1*_*_*_,2,True
3847,FR*G56*PLEMPEREURBMW62400*1,4,True
3848,FR*G56*PBYMYCARBMW94440*1,8,True
3849,FR*G56*PBYMYCARBMW94440*1,8,True
3850,FR*BSP*P92350000000001,1,True
3851,FR*M29*P29019*002,2,True
3852,FR*M29*P29075*002,2,True
3853,FR*M29*P29061*002,2,True
3854,FR*M29*P29212*002,2,True
3855,FR*M29*P29235*001,2,True
3856,FR*M29*P29069*001,2,True
3857,FR*M29*P29235*001,2,True
3858,FR*M29*P29075*001,2,True
3859,FR*M29*P29019*004,2,True
3860,FR*M29*P29212*002,2,True
3861,FR*M29*P29061*001,2,True
3862,FRCPIE6499065,2,True
3863,FRCPIE6506905,1,True
3864,FRCPIE2865035,1,True
3865,FRCPIE2891265,2,True
3866,FRCPIE2836805,1,True
3867,FRCPIE6499065,2,True
3868,FRCPIE6497355,2,True
3869,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3870,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3871,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3872,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3873,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3874,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3875,FR*SSD*PVOLVOATHISMONS91200*1,30,True
3876,FR*V17*P15138*001,4,True
3877,DBT*SALERS*CAN,2,True
3878,FR*V09*P15258*001,4,True
3879,FR*A88*P15122*001,6,True
3880,FR*A88*P15094*001,6,True
3881,FR*A88*P15134*001,6,True
3882,FR*A16*P*WIIZ*35*_*_*_,2,True
3883,FR*A16*P*WIIZ*79*_*_*_,2,True
3884,FR*A16*P*WIIZ*3*_*_*_,2,True
3885,FR*A16*P*WIIZ*16*_*_*_,2,True
3886,FR*A16*P*WIIZ*12*_*_*_,2,True
3887,FR*A16*P*WIIZ*67*_*_*_,2,True
3888,FR*A16*P*WIIZ*28*_*_*_,2,True
3889,FR*A16*P*WIIZ*25*_*_*_,2,True
3890,FR*A16*P*WIIZ*34*_*_*_,2,True
3891,FR*A16*P*WIIZ*31*_*_*_,2,True
3892,FR*A16*P*WIIZ*34*_*_*_,2,True
3893,FR*A16*P*WIIZ*46*_*_*_,2,True
3894,FR*A16*P*WIIZ*39*_*_*_,2,True
3895,FR*A16*P*WIIZ*43*_*_*_,2,True
3896,FR*A16*P*WIIZ*44*_*_*_,2,True
3897,FR*A16*P*WIIZ*86*_*_*_,2,True
3898,FR*A16*P*WIIZ*8*_*_*_,2,True
3899,FR*A16*P*WIIZ*48*_*_*_,2,True
3900,FR*A16*P*WIIZ*42*_*_*_,2,True
3901,FR*A16*P*WIIZ*8*_*_*_,2,True
3902,FR*A16*P*WIIZ*92*_*_*_,2,True
3903,FR*A16*P*WIIZ*1*_*_*_,2,True
3904,FR*A16*P*WIIZ*24*_*_*_,2,True
3905,FR*A22*P06163*001,2,True
3906,FR*A22*P06012*001,2,True
3907,FR*A22*P06150*002,2,True
3908,FR*A22*P06083*005,2,True
3909,FR*A22*P06083*004,2,True
3910,FR*A22*P06062*001,2,True
3911,FR*A22*P06083*006,2,True
3912,FR*A22*P06083*007,2,True
3913,FR*A22*P06035*001,2,True
3914,FR*A22*P06113*001,2,True
3915,FR*A22*P06132*001,2,True
3916,FR*A22*P06067*001,2,True
3917,FR*A22*P06083*001,2,True
3918,FR*A22*P06012*003,2,True
3919,FR*A22*P06083*001,2,True
3920,FR*MW1*S45563,2,True
3921,FR*MW1*S87145,4,True
3922,FR*MW1*S94969,2,True
3923,FR*A16*P*WIIZ*73*_*_*_,2,True
3924,FR*EBN*PDOTZDZMFFW,2,True
3925,FR*EBN*PYOVTZBLZ6Y,2,True
3926,FR*S26*P26252*B,0,True
3927,FR*S26*P26235*B,0,True
3928,FR*EBN*PHYERDCGEKJ,2,True
3929,FR*EBN*PSGRPBU,2,True
3930,FR*EBN*PS5JXS0NDKH,2,True
3931,FR*S26*P26004*B,0,True
3932,FR*S26*P26116*A,0,True
3933,FR*EBN*PWDLJPIX1QR,2,True
3934,FR*S48*P48156*001,2,True
3935,FR*S48*P48156*001,2,True
3936,FR*S48*P48045*001,2,True
3937,FR*S48*P48140*003,4,True
3938,FR*S48*P48140*001,2,True
3939,FR*S48*P48137*001,2,True
3940,FR*SDE2*PSDE2*18,2,True
3941,FR*SDE2*PSDE2*145,2,True
3942,FR*SDE2*PSDE2*11,2,True
3943,FR*SDE2*PSDE2*86,2,True
3944,FR*SDE2*PSDE2*113,2,True
3945,FR*SDE2*PSDE2*168,2,True
3946,FR*SDE2*PSDE2*152,2,True
3947,FR*SDE2*PSDE2*145,2,True
3948,FR*SDE2*PSDE2*125,2,True
3949,FR*SDE2*PSDE2*9,2,True
3950,FR*SDE2*PSDE2*54,2,True
3951,FR*SDE2*PSDE2*16,2,True
3952,FR*SDE2*PSDE2*82,2,True
3953,FR*SDE2*PSDE2*27,2,True
3954,FR*SDE2*PSDE2*104,2,True
3955,FR*SDE2*PSDE2*102,2,True
3956,FR*SDE2*PSDE2*144,2,True
3957,FR*SDE2*PSDE2*164,2,True
3958,FR*SDE2*PSDE2*95,2,True
3959,FR*SDE2*PSDE2*72,2,True
3960,FR*SDE2*PSDE2*107,2,True
3961,FR*SDE2*PSDE2*126,2,True
3962,FR*SDE2*PSDE2*169,2,True
3963,FR*SDE2*PSDE2*146,2,True
3964,FR*SDE2*PSDE2*15,2,True
3965,FR*SDE2*PSDE2*6,2,True
3966,FR*SDE2*PSDE2*154,2,True
3967,FR*SDE2*PSDE2*24,2,True
3968,FR*SDE2*PSDE2*122,2,True
3969,FR*SDE2*PSDE2*138,2,True
3970,FR*SDE2*PSDE2*105,2,True
3971,FR*SDE2*PSDE2*161,2,True
3972,FR*SDE2*PSDE2*132,2,True
3973,FR*SDE2*PSDE2*42,2,True
3974,FR*SDE2*PSDE2*75,2,True
3975,FR*SDE2*PSDE2*78,2,True
3976,FR*SDE2*PSDE2*153,2,True
3977,FR*SDE2*PSDE2*59,2,True
3978,FR*SDE2*PSDE2*138,2,True
3979,FR*SDE2*PSDE2*114,2,True
3980,FR*SDE2*PSDE2*154,2,True
3981,FR*SDE2*PSDE2*17,2,True
3982,FR*SDE2*PSDE2*86,2,True
3983,FR*SDE2*PSDE2*3,2,True
3984,FR*SDE2*PSDE2*103,2,True
3985,FR*SDE2*PSDE2*59,2,True
3986,FR*SDE2*PSDE2*40,2,True
3987,FR*SDE2*PSDE2*106,2,True
3988,FR*SDE2*PSDE2*111,2,True
3989,FR*SDE2*PSDE2*73,2,True
3990,FR*SDE2*PSDE2*29,2,True
3991,FR*SDE2*PSDE2*163,2,True
3992,FR*SDE2*PSDE2*155,2,True
3993,FR*SDE2*PSDE2*165,2,True
3994,FR*SDE2*PSDE2*42,2,True
3995,FR*SDE2*PSDE2*109,2,True
3996,FR*SDE2*PSDE2*148,2,True
3997,FR*SDE2*PSDE2*6,2,True
3998,FR*SDE2*PSDE2*108,2,True
3999,FR*SDE2*PSDE2*80,2,True
4000,FR*SDE2*PSDE2*2,2,True
4001,FR*SDE2*PSDE2*17,2,True
4002,FR*SDE2*PSDE2*34,2,True
4003,FR*SDE2*PSDE2*80,2,True
4004,FRS29PSDE29BCBQ,2,True
4005,FRS29PSDE29KVYW,2,True
4006,FRS29PSDE29ADAH,2,True
4007,FRS29PSDE29BUJU,2,True
4008,FRS29PSDE29BPMJ,2,True
4009,FRS29PSDE29HMDM,2,True
4010,FRS29PSDE29DSCR,2,True
4011,FRS29PSDE29BKPL,2,True
4012,FRS29PSDE29ADLH,2,True
4013,FRS29PSDE29BQST,2,True
4014,FRS29PSDE29GTNV,2,True
4015,FRS29PSDE29GUAS,2,True
4016,FRS29PSDE29XTRA,2,True
4017,FRS29PSDE29BQAD,2,True
4018,FRS29PSDE29BFAW,2,True
4019,FRS29PSDE29YLYT,2,True
4020,FRS29PSDE29ZERY,2,True
4021,FRS29PSDE29BKKA,2,True
4022,FRS29PSDE29FCMB,2,True
4023,FRS29PSDE29JNXN,2,True
4024,FRS29PSDE29FCMB,2,True
4025,FRS29PSDE29HFJZ,2,True
4026,FRS29PSDE29VPHC,2,True
4027,FRS29PSDE29RUYL,2,True
4028,FRS29PSDE29HJRN,2,True
4029,FRS29PSDE29BDTD,2,True
4030,FRS29PSDE29BJMS,2,True
4031,FRS29PSDE29FAQF,2,True
4032,FRS29PSDE29KAWJ,2,True
4033,FRS29PSDE29AGEX,2,True
4034,FRS29PSDE29NBDS,2,True
4035,FRS29PSDE29EESP,2,True
4036,FRS29PSDE29ECCP,2,True
4037,FRS29PSDE29BUVG,1,True
4038,FRS29PSDE29FTTP,2,True
4039,FRS29PSDE29LMLB,2,True
4040,FRS29PSDEE29NBXA,2,True
4041,FRS29PSDE29MCJA,2,True
4042,FRS29PSDE29XQAK,2,True
4043,FRS29PSDE29SCKE,2,True
4044,FRS29PSDE29TUQH,2,True
4045,FRS29PSDE29TGMV,1,True
4046,FRS29PSDE29BUVG,2,True
4047,FR*S07*P07042*B,0,True
4048,FR*S07*P07341*A,0,True
4049,FR*S07*P07142*A,0,True
4050,FR*S07*P07019*C,0,True
4051,FR*S07*P07229*A,0,True
4052,FR*S07*P07011*A,0,True
4053,FR*S07*P07267*A,0,True
4054,FR*S07*P07288*A,0,True
4055,FR*S07*P07197*A,0,True
4056,FR*S07*P07325*A,0,True
4057,FR*S07*P07132*A,0,True
4058,FR*S07*P07281*B,0,True
4059,FR*S07*P07153*A,0,True
4060,FR*S07*P07231*A,0,True
4061,FR*S07*P07002*A,0,True
4062,FR*S07*P07122*A,0,True
4063,FR*S07*P07078*A,0,True
4064,FR*S07*P07334*A,0,True
4065,FR*S07*P07130*A,0,True
4066,FR*S07*P07294*A,0,True
4067,FR*S07*P07126*A,0,True
4068,FR*S07*P07259*A,0,True
4069,FR*S07*P07102*B,0,True
4070,FR*S07*P07313*A,0,True
4071,FR*S07*P07295*A,0,True
4072,FR*S07*P07202*A,0,True
4073,FR*EBN*PVPMUW1NPUD,2,True
4074,FR*EBN*PRL5NBTAUSM,2,True
4075,FR*EBN*PCHQCBVH6YS,2,True
4076,FR*EBN*PHWZQNS,2,True
4077,FR*EBN*PMRKKQCRF0B,2,True
4078,FR*EBN*PR3ZND15N5P,2,True
4079,FR*EBN*PXDQPVX,2,True
4080,FR*EBN*PHLF6XDN9UE,2,True
4081,FR*EBN*PSAURCW,2,True
4082,FR*EBN*PIAYB6RCTET,2,True
4083,FR*EBN*PSRX4IK756Y,2,True
4084,FR*EBN*PVFVIHSTRMO,2,True
4085,FR*EBN*PPR9GFHI1ZR,2,True
4086,FR*EBN*PSTY1D71XSX,2,True
4087,FR*EBN*PWHEP9NLKD4,2,True
4088,FR*EBN*PGB7J68Q0BE,2,True
4089,FR*EBN*PUTZ2KU4Z0Y,2,True
4090,FR*EBN*PUGOFN7UN37,2,True
4091,FR*EBN*PBBW5E0H7F7,2,True
4092,FR*EBN*POHIKRIFSOE,2,True
4093,FR*EBN*PBKGPFE,2,True
4094,FR*EBN*PP8F2SQ4CDB,2,True
4095,FR*EBN*PQZWCVQ,2,True
4096,FR*EBN*PEYZ3RALMSG,2,True
4097,FR*EBN*PZIQGK2O3XP,2,True
4098,FR*EBN*PMSHPUS,2,True
4099,FR*EBN*PCCH5F8VIHB,2,True
4100,FR*EBN*PYMTDSVDIJN,2,True
4101,FR*EBN*PUDPQ78VIEG,2,True
4102,FR*EBN*PCTXCZNNDNM,2,True
4103,FR*EBN*PCTFQBS,2,True
4104,FR*EBN*PB0LKPLIYGT,2,True
4105,FR*EBN*PBKGPFE,2,True
4106,FR*EBN*PGHRMESD8H2,2,True
4107,FR*EBN*PURUMP2J3YM,2,True
4108,FR*EBN*PUTZ2KU4Z0Y,2,True
4109,FR*EBN*PUIM5AFHJMR,2,True
4110,FR*EBN*PR3FECEWLZD,2,True
4111,FR*EBN*PGWLPHY,2,True
4112,FR*EBN*PRGOY0O3953,2,True
4113,FR*EBN*PZHXKZIMNZM,2,True
4114,FR*S09*P09261*001,2,True
4115,FR*S09*P09246*001,2,True
4116,FR*S09*P09257*001,2,True
4117,FR*S09*P09185*001,2,True
4118,FR*S09*P09029*001,2,True
4119,FR*S09*P09194*001,2,True
4120,FR*S09*P09122*002,2,True
4121,FR*S09*P09122*002,2,True
4122,FR*S09*P09282*003,4,True
4123,FR*S09*P09029*001,2,True
4124,FR*S09*P09282*002,2,True
4125,FR*S09*P09185*002,2,True
4126,FR*S09*P09107*001,2,True
4127,FR*S09*P09167*001,2,True
4128,FR*S09*P09124*001,2,True
4129,FR*S09*P09085*001,2,True
4130,FR*S09*P09167*002,2,True
4131,FR*S09*P09181*001,2,True
4132,FR*S09*P09160*001,2,True
4133,FR*SDE2*PSDE2*162,2,True
4134,FR*SDE2*PSDE2*96,2,True
4135,FR*SDE2*PSDE2*83,2,True
4136,FR*SDE2*PSDE2*115,2,True
4137,FR*SDE2*PSDE2*149,2,True
4138,FR*SDE2*PSDE2*167,2,True
4139,FR*SDE2*PSDE2*60,2,True
4140,FR*SDE2*PSDE2*90,2,True
4141,FR*SDE2*PSDE2*158,2,True
4142,FR*SDE2*PSDE2*39,2,True
4143,FR*SDE2*PSDE2*134,2,True
4144,FR*M31*P31044*002,4,True
4145,FR*M31*P31561*001,2,True
4146,FR*M31*P31282*001,2,True
4147,FR*M31*P31555*020,2,True
4148,FR*M31*P31555*018,2,True
4149,FR*M31*P31116*001,2,True
4150,FR*M31*P31555*005,2,True
4151,FR*M31*P31467*001,2,True
4152,FR*M31*P31091*001,2,True
4153,FR*M31*P31555*012,2,True
4154,FR*M31*P31555*007,8,True
4155,FR*M31*P31032*001,2,True
4156,STATION*FR*M31*P31555*015,2,True
4157,FR*M31*P31445*001,2,True
4158,FR*M31*P31555*005,2,True
4159,FR*M31*P31157*001,2,True
4160,FR*M31*P31032*001,2,True
4161,FR*M31*P31044*001,2,True
4162,FR*M31*P31555*006,2,True
4163,FR*M31*P31555*023,2,True
4164,FR*M31*P31555*018,2,True
4165,FR*M31*P31555*001,8,True
4166,FR*ZP1*EAC*63539,1,True
4167,FR*S02*E02477111A,2,True
4168,FR*S02*E0243081A,2,True
4169,FR*S02*E0205797A,2,True
4170,FR*S02*P0255529,2,True
4171,FR*S02*E0236122A,2,True
4172,FR*S02*E0216396A,2,True
4173,FR*S02*E0216847A,2,True
4174,FR*S02*E0248750A,2,True
4175,FR*S02*P0272243,2,True
4176,FR*S02*E0218683A,2,True
4177,FR*S02*E0264301A,2,True
4178,FR*S02*E02789117A,2,True
4179,FR*S02*E0240825A,2,True
4180,FR*S02*E026917A,2,True
4181,FR*S02*P0264831,2,True
4182,FR*S02*E02722104A,2,True
4183,FR*S02*P0236167,2,True
4184,FR*S02*E02064107A,2,True
4185,FR*S02*E0272234A,2,True
4186,FR*S02*E0223871A,2,True
4187,FR*S02*P0282077,2,True
4188,FR*S02*E0230465A,2,True
4189,FR*S02*E0269160A,2,True
4190,FR*S02*E0255529A,2,True
4191,FR*S02*E021102A,2,True
4192,FR*S02*P0272242,2,True
4193,FR*S02*P0269114,2,True
4194,FR*S02*E0272254A,2,True
4195,FR*S02*E02477111A,2,True
4196,FR*S02*E0240827A,2,True
4197,FR*S02*E02795137A,1,True
4198,FR*S02*E02120115A,2,True
4199,FR*S02*E0243081A,2,True
4200,FR*S02*E0272299A,2,True
4201,FR*S02*E0272253A,2,True
4202,FR*S02*P0249063,2,True
4203,FR*S02*E026915A,2,True
4204,FR*S02*E0269112A,2,True
4205,FR*S02*P0236122,2,True
4206,FR*S02*P0272240,2,True
4207,FR*S02*E0207380A,2,True
4208,FR*S02*E02810113A,2,True
4209,FR*S02*P0222220A,2,True
4210,FR*S02*P0233468,2,True
4211,FR*S02*E0224552A,2,True
4212,FR*S02*E0269149A,2,True
4213,FR*S02*E0272236A,2,True
4214,FR*S02*E0268095A,2,True
4215,FR*S02*E02722127A,2,True
4216,FR*S02*E02558124A,2,True
4217,FR*S02*E0236155A,2,True
4218,FR*S02*E02722131A,2,True
4219,FR*S02*P026914,2,True
4220,FR*S02*E02292121A,2,True
4221,FR*S02*E02292122A,2,True
4222,FR*S02*E02722100A,2,True
4223,FR*S02*E0278585A,2,True
4224,FR*S02*E0282077A,2,True
4225,FR*S02*P021102,2,True
4226,FR*S02*E021102A,2,True
4227,FR*S02*P0266632,2,True
4228,FR*S02*E02575134A,2,True
4229,FR*S02*E02722103A,2,True
4230,FR*S02*P0240826,2,True
4231,FR*S02*E0278585A,2,True
4232,FR*S02*E02543114A,2,True
4233,FR*S02*E0233468A,2,True
4234,FR*S02*E0238772A,2,True
4235,FR*S02*E0272237A,2,True
4236,FR*S02*P026919,2,True
4237,FR*S02*E02722106A,2,True
4238,FR*S02*E0223871A,2,True
4239,FR*S02*E0264831A,2,True
4240,FR*S02*E0233468A,2,True
4241,FR*S02*E02795137A,1,True
4242,FR*S02*E02789117A,2,True
4243,FR*S02*P0250428,2,True
4244,FR*S02*E02514109A,2,True
4245,FR*S02*E0207380A,2,True
4246,FR*S02*E02668123A,2,True
4247,FR*S02*E0236167A,2,True
4248,FR*09*PPDB*1102,4,True
4249,FR*09*PPDB*1101,3,True
4250,FR*V05*P67411*001,2,True
4251,FR*V05*P67411*002,2,True
4252,FR*SSD*PMAURINCARROSSERIE66100*1,6,True
4253,FR*SSD*PMAURINCARROSSERIE66100*1,6,True
4254,FR*SSD*PMAURINCARROSSERIE66100*1,6,True
4255,FR*G39*PMAURINFORD66100*1,6,True
4256,FR*V12*P92077*005,2,True
4257,FR*V12*P92077*001,2,True
4258,FR*V12*P92077*002,2,True
4259,FR*V12*P92077*001,2,True
4260,FR*H08*P59295*010,2,True
4261,FR*H08*P59295*005,2,True
4262,FR*H08*P59295*009,2,True
4263,FR*V20*P01154*001,0,True
4264,FR*P07*E57463*004,1,True
4265,FR*P07*E57463*014,2,True
4266,FR*V08*P92049*004,9,True
4267,FR*V08*P92049*003,8,True
4268,FR*V08*P92049*001,8,True
4269,FR*V13*P67437*004,2,True
4270,FR*V13*P67437*005,2,True
4271,FR*G48*PSAIPVOLKSWAGEN59720*1,3,True
4272,FR*G46*PCOCHETVOLVO74330*1,6,True
4273,FR*G46*PJFCNORMANDIEVOLVO14112*1,8,True
4274,FR*G46*PCAVALLARIVOLVO06250*1,7,True
4275,FR*G46*PCOCHETVOLVO73490*1,8,True
4276,FR*SSD*PVULCAINVOLVO69009*1,6,True
4277,FR*SSD*PVULCAINVOLVO42000*1,8,True
4278,FR*G46*PDUGARDINVOLVO59300*1,9,True
4279,FR*SSD*PVULCAINVOLVO69400*1,5,True
4280,FR*G46*PDUGARDINVOLVO59650*1,4,True
4281,FR*SSD*PVULCAINVOLVO69200*1,12,True
4282,FR*V75*P9002*03,3,True
4283,FR*V75*PPX11*06,6,True
4284,FR*V75*PPX08*15,6,True
4285,FR*V75*P9002*03,3,True
4286,FR*V75*PPX01*04,6,True
4287,FR*V75*P9015*07,3,True
4288,FR*V75*PPX05*08,5,True
4289,FR*V75*PPX07*06,5,True
4290,FR*V75*PPX14*08,6,True
4291,FR*V75*PPX09*01,7,True
4292,FR*V75*PPX14*02,6,True
4293,FR*V75*PPX14*04,7,True
4294,FR*V75*PPX11*11,5,True
4295,FR*V75*P9014*02,3,True
4296,FR*V75*PPX16*09,6,True
4297,FR*V75*PPX19*08,6,True
4298,FR*V75*PPX19*01,4,True
4299,FR*V75*PPX17*10,5,True
4300,FR*V75*PPX07*02,5,True
4301,FR*V75*P9018*01,3,True
4302,FR*V75*PPX19*04,5,True
4303,FR*V75*PPX11*11,5,True
4304,FR*V75*PPX15*28,6,True
4305,FR*V75*PPX19*03,6,True
4306,FR*V75*PPX05*04,5,True
4307,FR*V75*PPX06*02,6,True
4308,FR*V75*PPX18*10,5,True
4309,FR*V75*PPX20*02,7,True
4310,FR*V75*PPX14*03,3,True
4311,FR*V75*P9007*03,3,True
4312,FR*V75*PPX14*06,6,True
4313,FR*V75*PPX09*04,5,True
4314,FR*V75*P9019*03,3,True
4315,FR*V75*PPX18*08,6,True
4316,FR*V75*PPX03*01,4,True
4317,FR*V75*PPX15*26,6,True
4318,FR*V75*P9014*03,3,True
4319,FR*V75*PPX05*09,5,True
4320,FR*V75*PPX15*03,7,True
4321,FR*V75*PPX11*14,6,True
4322,FR*V75*PPX08*02,6,True
4323,FR*V75*PPX15*22,6,True
4324,FR*V75*PPX17*07,6,True
4325,FR*V75*PPX16*19,5,True
4326,FR*V75*P9004*02,3,True
4327,FR*V75*PPX15*01,7,True
4328,FR*V75*P9016*06,3,True
4329,FR*V75*P9007*02,3,True
4330,FR*V75*P9017*04,3,True
4331,FR*V75*PPX20*11,6,True
4332,FR*V75*PPX18*10,5,True
4333,FR*V75*PPX03*03,6,True
4334,FR*V75*PPX11*01,7,True
4335,FR*V75*PPX09*02,3,True
4336,FR*V75*PPX18*07,7,True
4337,FR*V75*PPX19*08,6,True
4338,FR*V75*PPX15*14,6,True
4339,FR*V75*P9012*03,3,True
4340,FR*V75*PPX17*05,6,True
4341,FR*V75*P9010*03,3,True
4342,FR*V75*P9016*08,3,True
4343,FR*V75*PPX13*12,6,True
4344,FR*V75*PPX20*06,6,True
4345,FR*V75*PPX16*12,6,True
4346,FR*V75*PPX17*01,6,True
4347,FR*V75*PPX16*03,6,True
4348,FR*V75*P9015*05,3,True
4349,FR*V75*PPX11*07,4,True
4350,FR*V75*PPX01*03,6,True
4351,FR*V75*PPX12*01,5,True
4352,FR*V75*PPX20*04,6,True
4353,FR*V75*PPX01*05,4,True
4354,FR*V75*PPX16*13,6,True
4355,FR*V75*PPX20*14,5,True
4356,FR*V75*PPX17*04,6,True
4357,FR*V75*PPX20*10,5,True
4358,FR*V75*P9017*04,3,True
4359,FR*V75*PPX19*02,7,True
4360,FR*M31*P31555*017,2,True
4361,FR*V75*PPX20*04,6,True
4362,FR*V75*PPX14*01,6,True
4363,FR*V75*P9017*01,3,True
4364,FR*V75*PPX02*05,5,True
4365,FR*V75*PPX18*05,6,True
4366,FR*V75*PPX20*03,6,True
4367,FR*V75*PPX15*26,6,True
4368,FR*V75*PPX20*13,6,True
4369,FR*V75*PPX19*04,5,True
4370,FR*V75*PPX03*03,6,True
4371,FR*V75*PPX18*05,6,True
4372,FR*V75*P9012*05,3,True
4373,FR*V75*P9017*04,3,True
4374,FR*V75*PPX11*04,7,True
4375,FR*V75*PPX09*03,4,True
4376,FR*V75*PPX17*10,5,True
4377,FR*V75*PPX19*07,7,True
4378,FR*V75*PPX09*04,5,True
4379,FR*V75*PPX17*03,6,True
4380,FR*V75*P9017*01,3,True
4381,FR*V75*PPX13*04,5,True
4382,FR*V75*PPX11*09,7,True
4383,FR*V75*P9016*01,3,True
4384,FR*V75*PPX16*08,6,True
4385,FR*V75*P9015*01,3,True
4386,FR*V75*PPX07*08,6,True
4387,FR*V75*PPX12*06,6,True
4388,FR*V75*PPX16*10,5,True
4389,FR*V75*PPX18*06,7,True
4390,FR*V75*PPX15*07,4,True
4391,FR*V75*PPX14*06,6,True
4392,FR*V75*PPX11*10,4,True
4393,FR*V75*PPX13*03,6,True
4394,FR*V75*PPX15*03,7,True
4395,FR*V75*P9017*03,3,True
4396,FR*V75*PPX20*02,7,True
4397,FR*V75*P9007*06,3,True
4398,FR*V75*PPX19*02,7,True
4399,FR*V75*PPX11*13,4,True
4400,FR*V75*PPX03*03,6,True
4401,FR*V75*P9015*04,3,True
4402,FR*V75*PPX20*01,6,True
4403,FR*V75*PPX14*06,6,True
4404,FR*V75*PPX15*25,4,True
4405,FR*V75*P9016*06,3,True
4406,FR*V75*PPX15*06,5,True
4407,FR*V75*P9007*01,3,True
4408,FR*V75*P9013*05,3,True
4409,FR*V75*PPX15*04,5,True
4410,FR*V75*P9018*02,3,True
4411,FR*V75*PPX19*02,7,True
4412,FR*V75*PPX16*14,6,True
4413,FR*V75*PPX04*05,5,True
4414,FR*V75*PPX11*01,7,True
4415,FR*V75*PPX09*06,6,True
4416,FR*V75*P9011*03,3,True
4417,FR*V75*PPX09*05,5,True
4418,FR*V75*PPX12*06,6,True
4419,FR*V75*PPX08*01,4,True
4420,FR*V75*PPX15*13,7,True
4421,FR*V75*PPX03*04,6,True
4422,FR*V75*PPX08*09,7,True
4423,FR*V75*PPX11*12,6,True
4424,FR*V75*PPX12*10,7,True
4425,FR*V75*PPX13*11,6,True
4426,FR*V75*P9013*02,3,True
4427,FR*V75*PPX17*01,6,True
4428,FR*V75*PPX05*08,5,True
4429,FR*V75*PPX13*05,6,True
4430,FR*V75*P9011*02,3,True
4431,FR*V75*PPX12*10,7,True
4432,FR*V75*PPX11*09,7,True
4433,FR*V75*PPX02*02,4,True
4434,FR*V75*PPX19*07,7,True
4435,FR*V75*PPX02*05,5,True
